symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
LOC105377716	0	0	0	0	0	0
LOC105377763	0	0	0	3	0	0
LOC105377849	0	0	0	0	0	0
LOC105377879	0	0	0	0	0	0
LOC105377924	0	0	0	0	0	0
LOC105377967	0	0	0	0	0	0
LOC105377975	0	0	0	0	0	0
LOC105378047	0	0	0	0	0	2
LOC105378052	0	0	0	0	0	0
LOC105378068	0	0	0	0	0	0
LOC105378098	0	0	0	0	0	0
LOC105378123	0	0	0	0	0	0
LOC105378127	0	0	0	0	0	0
LOC105378137	0	0	0	0	0	0
LOC105378146	0	0	0	0	0	0
LOC105378183	0	0	0	0	0	0
LOC105378269	0	0	0	0	0	0
LOC105378292	0	0	0	0	0	0
LOC105378305	0	3	45	32	6	4
LOC105378311	0	0	0	0	0	0
LOC105378330	0	0	0	0	0	0
LOC105378349	0	0	0	0	0	0
LOC105378367	0	0	0	0	0	0
LOC105378385	0	0	0	0	0	0
LOC105378386	0	0	0	0	0	0
LOC105378397	0	0	0	0	0	0
LOC105378430	0	0	0	0	0	0
LOC105378470	0	0	0	0	0	0
LOC105378586	0	0	0	0	0	0
LOC105378591	0	0	0	0	0	0
LOC105378614	0	0	0	0	0	0
LOC105378663	0	0	0	0	0	0
LOC105378683	0	0	0	0	0	2
LOC105378696	0	0	0	0	0	0
LOC105378828	0	0	0	0	0	0
LOC105378853	0	0	0	0	0	0
LOC105378933	0	0	0	0	0	0
LOC105379030	0	0	0	0	0	0
LOC105379143	0	0	0	2	0	0
LOC105379152	0	0	0	0	0	0
LOC105379176	0	0	0	0	0	0
LOC105379183	0	0	0	0	0	0
LOC105379192	0	0	0	0	0	0
LOC105379194	0	0	0	0	0	0
LOC105379252	0	0	0	0	0	0
LOC105379393	0	0	0	0	0	0
LOC105379450	0	0	0	0	0	0
LOC105379477	0	0	0	0	0	0
LOC105379511	0	0	0	0	0	0
LOC105379514	0	0	0	0	0	0
LOC105379807	0	0	0	0	0	0
LOC105447645	0	0	0	0	0	0
LOC105616981	0	0	0	0	0	0
LOC105747689	27	0	0	0	1	2
LOC105755953	0	0	0	0	0	0
LOC106660606	0	1	0	0	0	0
LOC106699570	0	1	0	0	0	0
LOC106780825	0	0	0	0	0	0
LOC107001062	0	0	0	0	0	0
LOC107105282	0	0	0	0	0	0
LOC107984035	0	0	0	0	0	0
LOC107984132	0	0	0	0	0	0
LOC107984703	0	0	0	0	0	1
LOC107984784	1	0	0	0	0	0
LOC107984974	8	2	1	6	2	4
LOC107985033	7	0	1	1	0	1
LOC107985355	0	0	0	0	0	0
LOC107985544	0	0	0	0	0	0
LOC107985820	1	0	0	0	0	0
LOC107986845	0	0	0	0	0	0
LOC108783645	0	0	0	0	0	0
LOC108783654	3	5	6	7	2	4
LOC109864269	0	0	0	0	0	0
LOC110091768	0	0	0	0	0	1
LOC110091776	0	0	0	0	0	0
LOC110091777	2	2	1	0	2	1
LOC110117498	0	0	0	0	0	0
LOC110117498-PIK3R3	0	0	0	0	0	0
LOC110384692	0	0	0	0	0	0
LOC112543491	1	1	0	0	0	0
LOC112577516	0	0	0	0	0	0
LOC143666	0	0	0	0	0	0
LOC145474	0	0	0	0	0	0
LOC145694	0	0	0	0	0	0
LOC145783	5	3	2	6	1	2
LOC145845	0	0	0	0	0	0
LOC148413	11	12	5	4	12	17
LOC148696	0	0	0	0	0	0
LOC148709	0	1	0	0	0	0
LOC149373	0	0	0	0	0	0
LOC149684	0	0	0	0	0	0
LOC150051	0	0	0	0	1	0
LOC150776	0	1	1	0	1	1
LOC150935	0	1	0	0	0	0
LOC151174	0	0	0	0	0	0
LOC151484	0	0	0	0	0	0
LOC152048	0	0	0	0	0	2
LOC153684	0	0	0	5	0	0
LOC153910	0	0	0	0	0	0
LOC154449	0	0	0	0	0	0
LOC154761	0	0	0	0	0	1
LOC155060	0	0	0	0	0	0
LOC157273	0	1	0	0	0	0
LOC158434	0	0	0	0	0	0
LOC158435	0	0	0	0	0	0
LOC171391	3	0	0	0	2	0
LOC200772	0	0	0	0	0	0
LOC202181	0	0	0	0	0	0
LOC220729	0	3	8	0	9	7
LOC221122	0	0	0	0	0	0
LOC221946	0	0	0	0	0	1
LOC254028	0	0	0	0	0	0
LOC254896	0	0	3	0	0	0
LOC256880	0	0	0	0	0	0
LOC257396	0	1	1	0	0	1
LOC283028	0	0	0	0	0	0
LOC283038	0	0	0	0	0	0
LOC283045	0	0	0	0	0	0
LOC283140	0	0	0	0	0	0
LOC283177	0	0	0	0	0	0
LOC283194	0	0	0	0	0	0
LOC283214	0	0	0	0	0	0
LOC283299	0	0	0	0	0	0
LOC283335	0	0	0	0	0	0
LOC283387	0	0	0	0	0	0
LOC283435	0	0	0	0	0	0
LOC283665	0	0	0	0	0	0
LOC283683	7	0	4	0	1	3
LOC283710	0	0	0	0	0	0
LOC283731	2	0	0	0	0	0
LOC283856	0	0	0	0	0	0
LOC283922	0	0	0	0	0	1
LOC284009	0	0	0	0	0	0
LOC284191	0	0	0	0	0	1
LOC284240	0	0	0	0	0	0
LOC284241	0	0	0	0	0	0
LOC284344	0	0	0	0	0	0
LOC284379	0	0	0	0	0	1
LOC284395	0	0	0	0	0	0
LOC284412	0	0	0	0	0	0
LOC284454	2	0	0	6	1	1
LOC284577	5	0	0	0	0	0
LOC284578	0	0	0	0	0	0
LOC284581	0	0	1	4	1	0
LOC284632	0	0	0	0	0	0
LOC284788	0	0	0	0	0	0
LOC284798	0	0	0	0	0	0
LOC284865	6	0	1	0	0	0
LOC284898	0	0	0	0	0	0
LOC284930	0	0	0	0	0	0
LOC284933	0	0	0	0	0	0
LOC284950	7	0	0	0	1	0
LOC285000	0	0	0	0	0	0
LOC285074	0	1	1	0	6	3
LOC285095	0	0	0	0	0	0
LOC285097	0	0	0	0	0	0
LOC285191	0	0	0	0	0	0
LOC285593	0	0	0	0	0	0
LOC285626	0	0	0	0	0	0
LOC285638	0	0	0	0	0	0
LOC285762	0	0	0	0	0	0
LOC285766	0	0	0	0	0	0
LOC285804	0	0	0	0	0	0
LOC285819	1	0	0	0	0	0
LOC285847	0	0	0	0	0	0
LOC285889	0	0	0	0	0	0
LOC286059	0	0	0	0	0	0
LOC286083	0	0	0	0	0	0
LOC286177	0	0	0	0	0	0
LOC286178	0	0	0	0	0	0
LOC286297	0	0	0	0	0	0
LOC286359	0	0	0	0	0	1
LOC286437	0	4	2	7	6	1
LOC338694	0	0	0	0	0	0
LOC338963	0	0	0	0	0	0
LOC339059	0	0	0	0	0	0
LOC339166	0	0	0	1	0	0
LOC339192	0	0	0	0	0	1
LOC339260	0	0	0	0	0	0
LOC339298	0	0	0	0	0	0
LOC339529	0	0	0	0	0	0
LOC339539	0	0	0	0	0	0
LOC339593	0	0	0	0	0	0
LOC339666	0	0	0	0	0	0
LOC339685	0	0	0	0	0	0
LOC339803	3	2	1	2	4	4
LOC339862	0	0	0	0	0	1
LOC339874	0	0	0	0	0	0
LOC339902	0	0	0	0	0	0
LOC339975	0	0	0	0	0	0
LOC340090	0	0	0	0	0	0
LOC340357	0	0	0	0	0	0
LOC340512	0	0	0	0	0	0
LOC341056	0	0	0	0	0	0
LOC343052	0	0	0	0	0	0
LOC344967	0	0	0	0	0	0
LOC349160	0	0	0	0	0	0
LOC374443	7	5	4	0	8	9
LOC375196	0	0	0	0	0	0
LOC387810	0	0	0	0	0	0
LOC388242	0	0	0	0	0	0
LOC388282	0	0	0	0	2	2
LOC388436	0	0	0	0	1	0
LOC388692	0	0	0	0	0	0
LOC388780	0	0	2	0	1	0
LOC388813	0	0	0	0	0	0
LOC389199	0	0	0	0	0	0
LOC389247	0	0	0	0	0	0
LOC389602	0	0	0	0	0	0
LOC389641	2	0	0	0	1	2
LOC389705	0	0	0	0	0	0
LOC389765	0	0	0	0	0	1
LOC389895	0	0	0	0	0	1
LOC389906	0	2	0	7	2	1
LOC390705	0	0	0	0	0	0
LOC390877	0	0	0	0	0	0
LOC392196	0	0	0	0	0	0
LOC392232	0	0	0	0	0	0
LOC392364	0	0	0	0	0	0
LOC392452	0	0	0	0	0	0
LOC399715	0	0	0	0	0	0
LOC399716	0	0	0	0	0	0
LOC399815	0	0	0	0	0	0
LOC399886	2	0	0	0	0	0
LOC399975	0	0	0	0	0	0
LOC400464	0	0	0	0	3	0
LOC400541	0	0	0	0	0	0
LOC400553	0	0	0	0	0	0
LOC400622	0	0	0	0	0	0
LOC400627	0	0	0	0	0	0
LOC400655	0	0	0	0	0	0
LOC400682	0	0	0	0	0	0
LOC400684	0	0	0	0	0	1
LOC400706	0	0	0	0	0	0
LOC400710	0	0	0	0	0	0
LOC400743	0	0	0	0	0	0
LOC400794	0	0	0	0	0	0
LOC400800	0	0	0	0	0	0
LOC400867	0	0	0	0	0	0
LOC400940	0	0	0	0	0	0
LOC401021	0	0	0	0	0	0
LOC401127	0	0	0	0	1	0
LOC401176	0	0	0	0	0	0
LOC401261	0	0	0	0	0	0
LOC401312	0	0	0	0	0	0
LOC401320	0	1	0	0	1	0
LOC401324	0	0	0	0	0	0
LOC401357	0	0	0	0	0	0
LOC401442	0	0	0	0	0	0
LOC401463	0	0	0	0	0	0
LOC401478	0	0	0	0	0	0
LOC401554	0	0	0	0	0	0
LOC401557	0	0	0	0	0	0
LOC401585	0	0	0	0	0	0
LOC403312	1	0	1	0	0	0
LOC403323	0	0	0	0	1	0
LOC407835	0	0	0	0	0	0
LOC414300	0	0	0	0	0	0
LOC439933	0	0	0	0	0	0
LOC440028	0	0	0	0	0	0
LOC440040	0	0	0	0	0	0
LOC440084	0	0	0	0	0	0
LOC440173	0	0	0	0	0	0
LOC440300	2	0	0	0	0	0
LOC440311	0	0	0	0	0	0
LOC440346	0	0	0	0	0	0
LOC440434	0	2	5	0	7	6
LOC440700	0	1	0	0	1	0
LOC440895	0	4	0	0	0	0
LOC440896	0	0	0	0	0	0
LOC440910	0	0	0	0	0	0
LOC440934	0	0	0	0	0	0
LOC440982	0	0	0	0	0	0
LOC441052	0	0	0	0	0	0
LOC441081	4	5	6	12	17	13
LOC441086	0	0	0	0	0	0
LOC441087	0	0	0	0	0	0
LOC441155	0	0	0	0	0	0
LOC441179	0	0	0	0	0	0
LOC441204	0	3	0	0	0	0
LOC441242	0	0	1	0	0	0
LOC441454	1	2	2	1	2	3
LOC441455	0	0	0	0	0	0
LOC441601	0	0	0	0	0	0
LOC441666	0	0	0	0	0	0
LOC442028	0	0	0	0	0	0
LOC442132	0	0	0	0	0	0
LOC442497	0	0	0	0	0	0
LOC494127	0	0	0	0	0	0
LOC494141	0	1	1	0	1	0
LOC497256	0	0	0	0	0	0
LOC51145	0	0	0	0	0	0
LOC541472	0	0	0	0	0	0
LOC541473	0	0	0	0	0	0
LOC550113	0	0	0	0	0	0
LOC554206	0	0	0	0	0	0
LOC554249	0	0	0	0	0	0
LOC574538	0	0	0	0	0	0
LOC606724	0	0	0	14	2	0
LOC613038	0	0	0	0	0	0
LOC613206	0	0	0	0	0	0
LOC613266	0	0	0	0	0	0
LOC641367	0	0	0	0	0	0
LOC641746	0	0	0	0	0	0
LOC642131	0	0	0	0	0	0
LOC642361	0	0	0	0	0	0
LOC642366	0	0	0	0	0	0
LOC642423	0	0	0	0	2	0
LOC642484	0	0	0	0	0	0
LOC642648	0	0	0	0	0	0
LOC642846	0	0	1	0	4	1
LOC642852	0	1	1	0	0	0
LOC642929	0	0	0	0	0	0
LOC642943	0	0	0	0	0	0
LOC643072	0	3	4	0	8	7
LOC643201	0	0	0	0	0	0
LOC643327	0	0	0	0	0	0
LOC643339	0	0	0	0	0	0
LOC643387	0	0	0	0	0	0
LOC643406	1	1	1	0	2	1
LOC643441	0	0	0	0	0	0
LOC643542	0	0	0	0	0	0
LOC643711	2	0	0	0	0	0
LOC643733	0	0	0	0	0	0
LOC643802	0	0	0	0	0	0
LOC644090	0	0	0	0	0	0
LOC644135	0	0	0	0	0	0
LOC644189	0	0	0	0	0	0
LOC644285	0	0	0	0	0	0
LOC644554	0	0	0	0	0	0
LOC644634	0	0	0	0	0	0
LOC644656	0	0	0	0	2	2
LOC644669	3	0	0	0	0	0
LOC644762	0	0	0	0	0	0
LOC644794	0	0	0	0	1	0
LOC644936	0	2	1	6	3	2
LOC645177	0	0	0	0	0	0
LOC645188	0	0	0	0	0	0
LOC645485	0	0	0	0	0	0
LOC645513	0	3	2	0	5	0
LOC645752	0	0	0	0	0	0
LOC645967	0	0	0	0	0	1
LOC646029	0	0	0	0	0	0
LOC646030	1	0	3	12	2	0
LOC646214	1	2	1	1	2	1
LOC646383	0	0	0	0	0	0
LOC646471	0	0	0	0	1	0
LOC646522	0	0	0	0	0	0
LOC646548	0	0	0	0	0	0
LOC646626	0	0	0	1	0	0
LOC646730	0	0	0	0	0	0
LOC646736	0	0	0	0	0	0
LOC646762	1	2	2	1	3	3
LOC646813	0	0	0	0	0	0
LOC646903	0	0	0	0	0	0
LOC646938	0	0	0	0	0	0
LOC647070	1	0	0	0	1	0
LOC648987	9	21	11	6	17	21
LOC649133	0	0	0	0	0	0
LOC649352	0	0	0	0	0	0
LOC650226	0	0	0	0	0	0
LOC651337	0	0	0	0	0	0
LOC652276	1	0	1	3	2	2
LOC653080	0	0	2	0	3	0
LOC653160	0	0	0	0	0	0
LOC653653	0	0	92	0	53	180
LOC653712	0	0	0	0	0	0
LOC654780	0	0	0	0	0	0
LOC654841	0	0	0	0	0	0
LOC692247	0	0	0	0	2	0
LOC727751	0	0	0	0	0	0
LOC727896	5	1	0	0	1	0
LOC728024	0	0	0	0	0	0
LOC728095	0	0	0	0	0	0
LOC728158	0	0	0	0	0	0
LOC728196	0	0	0	0	0	0
LOC728327	0	0	0	0	0	0
LOC728392	0	0	0	0	1	1
LOC728485	0	0	0	0	1	0
LOC728554	0	29	15	32	33	14
LOC728613	5	3	1	0	0	2
LOC728660	0	0	0	0	0	0
LOC728673	0	0	0	0	0	0
LOC728715	0	0	0	0	0	0
LOC728730	4	3	4	0	3	6
LOC728739	0	0	0	0	0	0
LOC728743	0	0	0	0	0	0
LOC728752	0	8	4	22	3	6
LOC728755	0	0	0	0	0	0
LOC728975	0	0	0	0	0	0
LOC728989	0	0	0	0	0	0
LOC729080	0	0	0	0	0	0
LOC729159	0	0	0	0	0	0
LOC729218	0	0	0	0	1	0
LOC729224	0	0	0	0	0	0
LOC729291	0	0	0	0	0	0
LOC729296	0	0	2	0	0	0
LOC729305	0	0	0	0	0	0
LOC729558	0	0	0	0	0	0
LOC729603	8	2	1	0	1	1
LOC729609	0	0	0	0	0	0
LOC729652	7	0	0	0	0	0
LOC729681	0	0	0	0	0	0
LOC729683	0	2	1	0	0	1
LOC729732	0	5	4	6	1	3
LOC729737	0	0	0	0	2	1
LOC729815	0	0	0	0	0	0
LOC729867	0	0	0	0	0	0
LOC729870	0	0	0	0	0	0
LOC729930	0	0	0	0	0	0
LOC729966	0	0	0	0	0	0
LOC729968	2	0	0	0	0	0
LOC729970	0	0	0	0	0	0
LOC730098	6	2	0	0	2	2
LOC730100	0	0	0	0	0	0
LOC730101	0	0	0	0	0	0
LOC730183	0	3	0	0	0	0
LOC730202	0	0	3	0	2	1
LOC730234	0	0	0	0	0	0
LOC730338	0	0	0	0	1	0
LOC730668	0	0	0	0	0	0
LOC731157	0	0	0	0	2	0
LOC79999	1	0	0	0	0	0
LOC90246	0	0	0	0	0	0
LOC90768	0	0	0	0	0	0
LOC91370	0	0	0	0	0	0
LOC91450	0	0	0	0	0	0
LOC91548	0	1	0	0	0	1
LOC93429	0	0	0	0	0	0
LOC93463	0	0	0	0	0	0
LOC93622	4	8	9	7	14	10
LOH12CR2	24	1	1	0	0	1
LONP1	32	60	59	103	66	75
LONP2	3	10	8	4	10	13
LONRF1	0	3	8	1	6	8
LONRF2	0	0	0	0	0	0
LONRF3	0	1	1	4	0	0
LOR	0	0	0	0	0	0
LOX	0	2	0	0	0	0
LOXHD1	0	0	0	0	0	0
LOXL1	0	0	0	1	0	0
LOXL1-AS1	0	0	0	0	0	0
LOXL2	0	0	0	0	0	0
LOXL3	4	11	11	10	7	8
LOXL4	0	0	0	0	0	0
LPA	0	0	0	0	0	0
LPAL2	0	0	0	1	1	0
LPAR1	7	9	11	22	24	17
LPAR2	0	2	0	0	3	0
LPAR3	0	0	0	0	0	0
LPAR4	2	0	0	0	0	0
LPAR5	19	58	68	24	30	26
LPAR6	19	49	63	46	91	77
LPCAT1	20	24	27	26	30	28
LPCAT2	14	48	51	29	46	56
LPCAT3	6	34	26	45	33	36
LPCAT4	8	5	1	0	2	2
LPGAT1	12	24	22	11	27	23
LPIN1	1	3	0	0	2	1
LPIN2	6	13	14	9	14	12
LPIN3	1	1	0	3	1	1
LPL	46	66	67	141	123	98
LPO	0	0	0	0	0	0
LPP	4	5	6	8	7	7
LPP-AS1	0	0	0	0	0	0
LPP-AS2	0	0	0	0	1	3
LPXN	19	35	26	99	67	77
LRAT	0	0	0	0	0	0
LRBA	1	5	4	4	6	7
LRCH1	4	9	8	12	9	10
LRCH2	0	0	0	3	0	0
LRCH3	5	2	6	0	5	9
LRCH4	37	24	14	61	23	30
LRCOL1	0	0	0	0	0	0
LRFN1	0	0	0	0	0	0
LRFN2	0	0	0	0	0	0
LRFN3	0	1	2	0	1	0
LRFN4	4	3	2	4	4	3
LRFN5	0	0	0	0	0	0
LRG1	2	2	2	0	5	3
LRGUK	0	0	0	0	0	0
LRIF1	0	8	6	14	7	10
LRIG1	0	1	1	0	1	1
LRIG2	0	1	0	0	1	0
LRIG3	0	0	0	0	0	0
LRIT1	0	0	0	0	0	0
LRIT2	0	0	0	0	0	0
LRIT3	0	0	0	0	0	0
LRMDA	9	5	19	0	21	13
LRMP	2	5	2	3	13	11
LRP1	19	39	34	30	25	29
LRP1-AS	0	0	5	0	0	2
LRP10	9	10	10	17	10	11
LRP11	8	10	5	12	9	8
LRP12	0	11	9	5	10	8
LRP1B	0	0	0	0	0	0
LRP2	0	0	0	0	0	0
LRP2BP	0	0	0	0	0	0
LRP3	4	6	4	5	2	4
LRP4	0	0	0	0	0	0
LRP4-AS1	0	0	0	0	0	0
LRP5	2	6	5	13	6	12
LRP5L	0	0	0	0	1	0
LRP6	0	1	0	0	0	0
LRP8	3	4	2	3	6	5
LRPAP1	18	20	17	38	25	29
LRPPRC	5	30	28	23	29	24
LRR1	7	7	5	9	8	12
LRRC1	0	0	0	0	0	0
LRRC10	0	0	0	0	0	0
LRRC10B	0	0	0	0	0	0
LRRC14	0	2	2	0	3	2
LRRC14B	0	0	0	0	0	0
LRRC15	0	0	0	0	0	0
LRRC17	0	0	0	0	0	0
LRRC18	0	0	0	0	0	0
LRRC19	0	0	0	0	0	0
LRRC2	3	0	0	0	0	0
LRRC2-AS1	0	0	0	0	0	0
LRRC20	0	0	1	0	1	0
LRRC23	13	7	2	0	6	5
LRRC24	0	0	0	0	2	0
LRRC25	24	40	61	50	54	64
LRRC26	0	0	0	0	0	0
LRRC27	2	3	4	10	2	4
LRRC28	14	3	4	3	4	2
LRRC29	0	1	2	0	0	1
LRRC3	1	2	4	4	3	4
LRRC3-DT	0	0	0	0	0	0
LRRC30	0	0	0	0	0	0
LRRC31	0	0	0	0	0	0
LRRC32	0	0	0	0	0	0
LRRC34	0	0	2	0	1	0
LRRC36	0	0	0	0	0	0
LRRC37A	0	0	0	0	0	1
LRRC37A11P	0	0	0	0	0	0
LRRC37A2	0	3	1	1	4	3
LRRC37A3	0	0	2	6	3	2
LRRC37A4P	1	2	2	2	3	3
LRRC37A5P	0	0	0	0	0	0
LRRC37A6P	0	0	0	0	0	0
LRRC37A8P	0	0	0	0	0	0
LRRC37B	0	3	3	6	5	5
LRRC38	0	0	0	0	0	0
LRRC39	3	46	57	34	24	20
LRRC3B	0	0	0	0	0	0
LRRC3C	0	0	0	0	0	0
LRRC4	24	27	30	22	18	22
LRRC40	0	4	3	4	3	3
LRRC41	16	24	21	31	34	28
LRRC42	39	70	62	146	78	80
LRRC43	0	1	0	0	0	1
LRRC45	19	28	26	14	27	32
LRRC46	0	1	0	0	0	0
LRRC47	23	34	24	62	42	51
LRRC49	0	0	0	0	0	0
LRRC4B	0	0	0	0	0	0
LRRC4C	0	0	0	0	0	0
LRRC52	0	0	0	0	0	0
LRRC55	0	0	0	0	0	0
LRRC56	0	0	0	0	0	0
LRRC57	5	12	16	19	18	17
LRRC58	17	27	25	19	25	23
LRRC59	24	76	94	54	76	68
LRRC6	2	0	1	0	0	1
LRRC61	0	0	0	0	0	0
LRRC63	0	0	0	0	0	0
LRRC66	0	0	0	0	0	0
LRRC69	7	1	1	0	1	0
LRRC7	0	0	0	0	0	0
LRRC70	0	0	0	0	0	0
LRRC71	0	0	0	0	0	0
LRRC72	0	0	0	0	0	0
LRRC73	0	0	0	0	0	0
LRRC74A	0	0	0	0	0	0
LRRC74B	1	0	0	0	0	0
LRRC75A	0	0	1	0	0	0
LRRC75A-AS1	434	572	631	697	628	484
LRRC75B	0	0	0	0	1	0
LRRC77P	0	0	0	0	0	0
LRRC8A	8	15	15	26	27	22
LRRC8B	0	2	4	3	4	3
LRRC8C	1	6	10	4	10	6
LRRC8C-DT	0	0	0	0	0	0
LRRC8D	14	17	19	17	28	18
LRRC8E	0	0	0	0	0	0
LRRC9	0	0	0	0	0	0
LRRCC1	1	3	2	0	1	5
LRRD1	0	0	0	0	0	0
LRRFIP1	34	39	37	43	63	58
LRRFIP2	5	17	16	24	34	21
LRRIQ1	0	0	0	0	0	0
LRRIQ3	0	0	0	0	0	0
LRRIQ4	0	0	0	0	0	0
LRRK1	1	2	1	1	2	1
LRRK2	0	1	1	1	2	1
LRRN1	0	0	0	0	0	0
LRRN2	0	0	0	0	0	0
LRRN3	0	0	0	0	0	0
LRRN4	0	0	0	0	0	0
LRRN4CL	0	0	0	0	1	0
LRRTM1	0	0	0	0	0	0
LRRTM2	0	0	0	0	0	0
LRRTM3	0	0	0	0	0	0
LRRTM4	0	0	0	0	0	0
LRSAM1	8	13	6	14	13	8
LRTM1	0	0	0	0	0	0
LRTM2	0	0	0	0	0	0
LRTOMT	3	2	2	0	1	2
LRWD1	4	6	9	5	7	10
LSAMP	0	0	0	0	0	0
LSAMP-AS1	0	0	0	0	0	0
LSG1	3	10	8	5	11	12
LSINCT5	13	0	0	0	1	0
LSM1	29	51	57	51	93	90
LSM10	69	94	84	191	89	110
LSM11	0	2	3	2	2	3
LSM12	3	15	20	10	25	19
LSM14A	64	195	211	274	290	270
LSM14B	8	28	17	16	35	24
LSM2	122	106	133	123	148	108
LSM3	74	92	67	115	69	70
LSM4	84	114	106	172	138	149
LSM5	1	40	49	29	58	32
LSM6	1	74	129	33	119	109
LSM7	35	41	45	104	40	32
LSM8	2	4	4	1	5	3
LSMEM1	0	0	2	0	0	1
LSMEM2	0	0	0	0	0	0
LSP1	10	31	29	81	79	78
LSP1P3	0	0	0	0	0	0
LSP1P4	0	2	0	0	0	0
LSP1P5	0	0	0	0	6	0
LSR	0	0	0	0	0	0
LSS	8	17	20	35	39	36
LST1	123	105	132	210	169	150
LTA	0	0	0	0	1	1
LTA4H	12	70	95	67	129	104
LTB	8	3	5	0	10	4
LTB4R	5	6	6	12	3	5
LTB4R2	0	0	0	0	0	0
LTBP1	0	1	0	0	0	0
LTBP2	1	4	3	2	3	3
LTBP3	0	1	1	0	0	1
LTBP4	1	3	2	9	5	4
LTBR	33	28	30	62	28	36
LTC4S	0	3	0	0	0	0
LTF	2	3	1	0	0	0
LTK	0	0	0	0	0	0
LTN1	0	2	2	0	2	3
LTO1	5	2	2	1	7	1
LTV1	26	43	48	73	80	56
LUADT1	1	0	3	0	0	0
LUARIS	0	0	0	0	0	0
LUC7L	19	41	31	61	55	38
LUC7L2	70	175	145	181	247	243
LUC7L3	802	185	158	183	268	244
LUCAT1	17	0	0	0	0	0
LUM	0	0	0	0	1	0
LUNAR1	0	0	0	0	0	0
LURAP1	5	3	2	0	0	1
LURAP1L	0	0	0	0	0	0
LURAP1L-AS1	0	0	0	0	0	0
LUZP1	9	20	22	24	21	23
LUZP2	0	0	0	0	0	0
LUZP4	0	0	0	0	0	0
LUZP6	20	47	46	40	59	64
LVRN	0	0	0	0	0	0
LXN	0	3	4	0	1	5
LY6D	0	0	0	0	0	0
LY6E	12	31	31	63	45	52
LY6E-DT	0	0	0	0	0	0
LY6G5B	0	0	0	0	0	0
LY6G5C	0	0	0	0	0	4
LY6G6C	0	0	0	0	0	0
LY6G6D	0	0	0	0	0	0
LY6G6E	0	0	0	0	0	0
LY6G6F	0	0	0	0	0	0
LY6G6F-LY6G6D	0	0	0	0	0	0
LY6H	0	0	0	0	0	0
LY6K	0	0	0	0	0	0
LY75	0	1	0	0	1	1
LY75-CD302	0	0	0	0	0	0
LY86	128	150	135	110	90	94
LY86-AS1	0	0	0	0	1	0
LY9	0	0	1	0	0	1
LY96	57	118	223	115	144	100
LYAR	48	60	60	45	60	59
LYG1	0	0	0	0	1	0
LYG2	0	0	0	0	0	0
LYL1	4	8	6	4	5	6
LYN	24	64	73	67	88	94
LYNX1	0	1	2	4	2	1
LYNX1-SLURP2	0	0	0	0	0	3
LYPD1	0	0	0	0	0	0
LYPD2	0	0	0	0	0	0
LYPD3	0	0	0	0	0	0
LYPD4	1	0	0	0	0	0
LYPD5	0	0	1	0	0	0
LYPD6	0	0	0	0	0	0
LYPD6B	0	0	0	0	0	0
LYPD8	0	0	0	0	0	0
LYPLA1	3	30	42	36	35	45
LYPLA2	108	190	232	231	210	203
LYPLA2P2	0	0	0	0	0	0
LYPLAL1	3	6	3	15	7	4
LYPLAL1-DT	0	0	0	0	0	0
LYRM1	6	8	3	10	10	6
LYRM2	5	17	14	19	16	16
LYRM4	4	14	21	9	19	39
LYRM4-AS1	0	0	3	0	1	0
LYRM7	5	3	2	0	5	2
LYRM9	0	2	2	5	6	0
LYSMD1	4	0	1	0	3	1
LYSMD2	0	7	5	0	1	5
LYSMD3	6	5	9	11	7	8
LYSMD4	0	1	1	0	4	1
LYST	0	0	1	0	0	2
LYVE1	7	3	4	2	3	2
LYZ	49	111	121	48	163	120
LYZL1	0	0	0	0	0	0
LYZL2	0	0	0	0	0	0
LYZL4	0	0	0	0	0	0
LYZL6	0	0	0	0	0	0
LZIC	23	33	36	70	43	73
LZTFL1	0	0	0	2	0	0
LZTR1	2	9	5	0	8	10
LZTS1	0	0	0	0	0	0
LZTS1-AS1	0	0	0	0	0	0
LZTS2	10	8	11	13	12	8
LZTS3	0	0	1	0	0	0
M1AP	0	1	0	0	0	1
M6PR	293	955	1070	594	975	853
MAATS1	0	0	0	0	0	0
MAB21L1	2	0	0	0	1	1
MAB21L2	0	0	2	0	0	0
MAB21L3	6	1	0	0	1	1
MACC1	4	1	1	0	1	1
MACC1-AS1	0	0	0	0	0	0
MACF1	2	7	6	3	10	11
MACO1	7	26	25	29	31	30
MACROD1	0	0	6	0	7	3
MACROD2	0	0	0	0	0	0
MACROD2-AS1	0	0	0	0	0	0
MACROD2-IT1	0	0	0	0	0	0
MAD1L1	42	76	72	75	66	86
MAD2L1	0	30	41	50	45	65
MAD2L1BP	5	18	22	15	24	24
MAD2L2	36	22	3	28	25	20
MADCAM1	0	0	0	0	0	0
MADD	1	8	6	10	15	10
MAEA	23	38	47	33	44	59
MAEL	0	0	0	0	0	0
MAF	168	753	814	666	1210	959
MAF1	22	19	23	24	31	30
MAFA	0	0	0	0	0	0
MAFA-AS1	0	0	0	0	0	0
MAFB	30	52	71	54	111	100
MAFF	4	5	3	3	18	15
MAFG	15	36	35	27	39	38
MAFG-DT	0	2	0	0	0	0
MAFK	10	18	29	22	22	21
