symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
LINC02076	23	0	0	2	27	4
LINC02077	0	0	0	0	0	0
LINC02078	226	4	15	0	155	8
LINC02079	0	0	0	0	0	0
LINC02080	400	51	85	153	84	12
LINC02081	129	264	58	291	494	235
LINC02082	0	0	0	0	0	0
LINC02085	0	0	0	0	2	51
LINC02087	247	1	0	0	0	19
LINC02088	0	0	0	0	0	0
LINC02089	0	0	1	0	0	0
LINC02090	0	0	0	0	0	0
LINC02091	0	0	0	0	0	0
LINC02092	0	0	0	0	0	0
LINC02093	0	0	0	0	0	0
LINC02097	0	0	0	0	0	0
LINC02098	0	0	0	0	0	0
LINC02099	205	446	171	12	175	346
LINC02101	0	0	0	0	0	0
LINC02102	0	0	0	0	0	0
LINC02103	0	0	0	0	0	0
LINC02104	0	116	3	0	0	0
LINC02105	0	0	0	0	0	0
LINC02106	0	0	0	0	0	0
LINC02107	0	0	0	0	0	0
LINC02108	121	0	216	0	2	1
LINC02109	320	6	0	9	0	11
LINC02110	0	0	0	0	0	0
LINC02111	0	0	0	0	0	0
LINC02112	0	0	0	0	0	0
LINC02113	0	0	0	0	0	0
LINC02114	0	0	0	0	0	0
LINC02115	0	0	0	0	0	0
LINC02116	0	0	0	0	0	0
LINC02118	0	0	0	0	0	0
LINC02119	0	0	1	0	0	0
LINC02120	0	0	0	0	0	0
LINC02121	0	0	0	0	0	0
LINC02123	0	0	0	0	0	0
LINC02124	0	0	0	0	0	0
LINC02125	0	0	0	0	0	2
LINC02126	0	0	0	0	0	0
LINC02127	0	0	0	0	0	0
LINC02130	0	0	0	0	0	0
LINC02133	0	0	0	0	46	0
LINC02134	0	0	0	0	0	0
LINC02135	0	0	1	0	0	0
LINC02136	0	0	0	0	0	0
LINC02138	0	0	0	0	0	0
LINC02139	32	178	152	6	135	143
LINC02140	0	0	0	0	0	0
LINC02141	1	2	0	0	0	0
LINC02143	0	0	0	0	0	0
LINC02145	0	0	0	0	0	5
LINC02146	0	0	0	0	0	0
LINC02147	0	0	0	0	0	0
LINC02148	0	0	0	0	0	4
LINC02149	0	0	0	0	0	0
LINC02150	0	0	0	0	3	0
LINC02153	0	0	0	0	0	0
LINC02154	0	0	0	0	0	0
LINC02155	0	0	0	0	0	0
LINC02156	0	0	0	0	0	0
LINC02158	183	50	0	0	2	174
LINC02159	0	0	0	0	0	0
LINC02160	0	0	0	0	0	0
LINC02162	0	0	0	0	0	0
LINC02167	0	0	0	0	0	0
LINC02168	0	0	0	0	0	0
LINC02169	0	0	0	0	0	0
LINC02171	0	0	0	0	0	0
LINC02172	10	53	151	171	97	180
LINC02173	0	0	0	0	0	0
LINC02174	0	0	0	0	0	0
LINC02175	0	0	0	0	35	0
LINC02177	18	0	5	0	5	4
LINC02178	0	0	0	0	0	0
LINC02180	0	0	0	0	0	0
LINC02181	2	1	4	0	1	0
LINC02182	0	0	0	0	0	0
LINC02185	0	0	0	0	0	0
LINC02186	0	0	0	0	0	0
LINC02188	0	0	0	0	0	0
LINC02189	0	0	0	0	0	0
LINC02190	0	0	0	0	0	0
LINC02192	0	0	0	0	0	0
LINC02197	54	14	2	3	15	8
LINC02198	1	23	0	0	0	2
LINC02199	0	0	0	0	0	0
LINC02200	0	0	0	0	0	0
LINC02201	0	62	0	0	0	0
LINC02202	153	0	5	0	113	65
LINC02203	0	0	0	0	0	0
LINC02204	5	0	1	0	0	0
LINC02205	0	0	0	0	0	0
LINC02206	0	0	0	0	1	0
LINC02207	0	0	0	0	0	0
LINC02208	0	0	0	0	0	0
LINC02209	7	0	0	0	0	0
LINC02210	17	38	431	0	154	63
LINC02210-CRHR1	0	0	0	0	0	0
LINC02211	0	0	0	0	0	0
LINC02212	0	0	0	0	0	0
LINC02213	0	0	0	0	0	0
LINC02214	0	0	0	0	0	0
LINC02215	0	0	0	0	0	0
LINC02217	0	0	0	0	0	0
LINC02218	0	0	0	0	0	0
LINC02219	0	1	0	0	0	0
LINC02220	0	0	0	0	0	0
LINC02221	0	0	0	0	0	0
LINC02222	0	0	0	0	0	0
LINC02223	0	0	0	0	0	0
LINC02224	0	0	0	0	0	0
LINC02225	1	0	0	0	0	0
LINC02226	0	0	0	0	0	0
LINC02227	0	0	0	0	0	0
LINC02228	0	0	0	0	0	0
LINC02229	0	0	0	0	0	0
LINC02230	0	0	0	0	0	0
LINC02231	0	0	0	0	0	0
LINC02232	0	0	0	0	0	0
LINC02233	0	0	0	0	0	0
LINC02234	0	0	0	0	1	0
LINC02236	0	0	0	0	0	0
LINC02237	0	0	0	0	0	0
LINC02238	0	0	0	0	0	0
LINC02239	0	0	0	0	0	0
LINC02240	0	0	0	0	0	0
LINC02241	0	0	0	0	0	0
LINC02242	4598	0	0	0	12	0
LINC02243	0	0	0	0	0	0
LINC02245	180	4	4	4	49	6
LINC02246	34	148	324	11	480	127
LINC02247	0	0	0	0	0	0
LINC02249	0	0	1	0	4	5
LINC02251	0	0	0	0	0	0
LINC02252	0	0	0	0	0	0
LINC02254	1	0	0	2	0	0
LINC02255	0	0	0	0	0	0
LINC02256	1	118	4	1	48	57
LINC02257	6	0	0	0	0	0
LINC02258	0	0	0	0	0	0
LINC02259	0	0	0	0	0	2
LINC02260	0	0	0	0	0	2
LINC02261	0	0	18	84	2	2
LINC02262	0	0	0	0	0	0
LINC02263	0	0	0	0	0	0
LINC02264	0	0	0	0	0	0
LINC02265	0	0	0	0	0	0
LINC02266	0	0	0	0	0	0
LINC02267	0	0	0	0	0	0
LINC02268	0	0	1	4	0	0
LINC02269	0	0	0	0	0	0
LINC02270	0	0	0	0	0	0
LINC02271	0	0	0	0	0	0
LINC02273	0	0	0	0	0	0
LINC02274	0	0	0	0	0	0
LINC02275	1	0	0	0	45	1
LINC02278	9	6	0	0	2	0
LINC02280	90	2	0	4	120	64
LINC02282	0	0	0	0	0	0
LINC02283	0	0	0	0	0	0
LINC02285	6	79	0	0	0	68
LINC02287	0	0	0	0	0	0
LINC02288	28	2	0	1	0	0
LINC02289	0	36	1	0	2	0
LINC02291	0	0	0	0	0	0
LINC02292	0	0	0	0	0	0
LINC02293	0	0	0	0	0	0
LINC02294	0	0	0	0	0	0
LINC02297	0	0	0	0	0	0
LINC02298	19	0	0	0	21	0
LINC02299	0	0	0	0	0	0
LINC02301	0	0	0	0	0	0
LINC02302	0	0	0	0	0	0
LINC02303	0	0	0	0	0	0
LINC02304	0	0	0	0	0	0
LINC02308	0	0	0	0	0	0
LINC02310	0	0	0	0	0	0
LINC02311	0	0	0	0	0	0
LINC02312	0	0	0	0	0	0
LINC02313	0	0	0	0	0	0
LINC02314	0	0	0	0	0	0
LINC02315	2	0	85	225	62	0
LINC02317	0	0	0	0	0	0
LINC02318	0	0	0	0	0	0
LINC02322	0	0	0	0	0	0
LINC02323	0	0	0	0	51	0
LINC02324	0	2	0	2	15	0
LINC02325	0	0	0	0	0	0
LINC02328	0	0	0	3	0	0
LINC02329	0	0	0	0	0	0
LINC02330	0	0	0	0	0	0
LINC02332	0	0	0	0	0	0
LINC02333	0	0	0	0	0	0
LINC02337	0	0	0	0	0	0
LINC02338	0	0	0	0	6	0
LINC02339	0	0	0	0	0	0
LINC02341	0	0	0	0	0	0
LINC02343	0	0	0	0	0	0
LINC02344	0	0	0	0	0	0
LINC02345	0	0	0	0	39	0
LINC02346	0	1	0	0	0	0
LINC02347	0	0	0	0	0	0
LINC02348	0	0	0	0	0	0
LINC02349	0	0	0	0	0	0
LINC02350	0	0	0	0	0	0
LINC02351	0	0	0	0	0	0
LINC02352	0	97	1	0	0	35
LINC02353	0	0	0	0	0	0
LINC02355	0	0	0	0	0	0
LINC02359	0	0	0	0	0	0
LINC02360	0	0	0	0	0	0
LINC02361	0	0	196	0	41	61
LINC02362	0	0	0	0	0	0
LINC02363	0	0	0	0	0	2
LINC02364	0	0	0	0	0	0
LINC02365	0	0	0	0	0	0
LINC02366	0	0	0	0	0	0
LINC02367	0	0	0	0	0	0
LINC02368	0	0	0	0	0	0
LINC02369	0	0	0	0	0	0
LINC02370	0	0	0	0	0	0
LINC02372	0	0	0	0	0	0
LINC02374	0	0	0	0	0	0
LINC02375	0	0	0	0	0	0
LINC02376	0	0	0	0	0	0
LINC02378	0	0	0	0	0	0
LINC02380	0	0	0	0	0	0
LINC02381	0	0	0	0	1	0
LINC02382	0	0	0	0	0	0
LINC02383	0	0	0	0	0	0
LINC02384	0	0	0	0	0	0
LINC02387	0	0	0	0	0	0
LINC02388	0	0	0	0	0	0
LINC02389	0	0	0	0	0	0
LINC02392	0	0	0	0	0	0
LINC02393	45	33	23	8	40	21
LINC02395	0	0	0	0	0	0
LINC02396	0	0	0	0	0	0
LINC02397	0	245	95	330	311	382
LINC02398	0	0	0	0	0	0
LINC02399	0	0	0	0	0	0
LINC02400	0	0	0	0	0	0
LINC02401	0	0	0	0	0	0
LINC02402	0	0	0	0	0	0
LINC02403	0	0	0	0	0	0
LINC02405	0	0	0	0	0	0
LINC02407	0	5	0	0	0	0
LINC02408	9	16	1	0	0	0
LINC02410	0	0	0	0	0	0
LINC02411	0	0	0	0	0	0
LINC02412	0	0	0	0	0	0
LINC02414	0	0	0	0	0	0
LINC02415	0	0	0	0	0	0
LINC02417	0	0	0	0	0	0
LINC02418	15	0	0	0	2	0
LINC02419	0	0	0	0	0	0
LINC02420	0	0	0	0	0	0
LINC02421	0	0	71	0	0	0
LINC02422	0	0	0	0	0	0
LINC02423	0	0	0	0	0	0
LINC02424	0	0	0	0	0	0
LINC02425	0	0	0	0	0	0
LINC02426	0	0	0	0	0	0
LINC02427	0	0	0	0	0	0
LINC02428	0	0	0	0	0	0
LINC02429	0	0	0	0	0	0
LINC02431	0	0	0	0	0	0
LINC02432	0	0	0	1	0	1
LINC02433	0	0	0	0	0	0
LINC02436	0	0	0	0	0	0
LINC02439	0	0	0	0	0	0
LINC02441	0	0	0	0	0	0
LINC02443	0	0	0	0	0	0
LINC02444	0	1	50	199	19	85
LINC02446	0	0	0	0	0	0
LINC02447	19	0	5	0	0	0
LINC02449	0	0	0	164	0	0
LINC02450	160	1	0	0	0	0
LINC02451	124	1	0	0	0	0
LINC02453	24	96	0	0	82	5
LINC02454	0	0	0	0	0	0
LINC02458	0	0	0	0	0	0
LINC02459	0	0	0	0	0	0
LINC02461	0	0	0	0	0	0
LINC02462	0	0	0	0	0	0
LINC02465	0	0	0	0	0	0
LINC02466	0	0	0	0	0	0
LINC02468	0	0	0	0	0	0
LINC02470	0	0	0	0	0	0
LINC02471	0	0	0	0	0	0
LINC02472	0	0	0	0	0	0
LINC02474	0	0	0	0	0	0
LINC02475	0	0	0	0	0	0
LINC02476	0	2	3	1	1	0
LINC02478	0	0	0	0	0	0
LINC02479	0	0	0	0	0	0
LINC02480	0	0	0	0	0	0
LINC02482	183	0	1	0	0	75
LINC02483	0	0	0	0	1	0
LINC02484	0	0	0	0	0	0
LINC02485	0	0	0	0	0	0
LINC02487	0	0	0	0	0	0
LINC02488	0	0	0	0	0	0
LINC02490	0	0	0	0	0	0
LINC02492	0	0	0	0	0	0
LINC02493	0	0	0	0	0	0
LINC02494	0	0	0	0	0	0
LINC02495	0	0	0	0	0	0
LINC02497	0	0	0	0	0	0
LINC02499	0	0	0	0	0	0
LINC02500	0	0	0	0	0	0
LINC02501	0	0	51	0	0	0
LINC02502	0	0	0	0	0	0
LINC02505	0	0	0	0	0	0
LINC02506	0	0	0	0	0	0
LINC02508	0	0	0	0	0	0
LINC02509	0	0	0	0	0	0
LINC02510	0	0	0	0	0	0
LINC02511	0	0	0	0	0	0
LINC02513	0	0	0	0	0	0
LINC02514	0	0	0	0	0	0
LINC02516	0	0	0	0	0	0
LINC02517	614	63	0	0	4	0
LINC02518	0	0	0	0	0	0
LINC02520	0	0	0	0	0	0
LINC02521	0	0	0	0	0	0
LINC02523	199	0	36	0	5	48
LINC02525	0	0	0	0	0	0
LINC02526	0	0	0	0	0	0
LINC02527	0	0	0	0	1	0
LINC02528	0	0	0	0	0	0
LINC02529	0	0	0	0	0	0
LINC02530	132	1	0	0	2	73
LINC02532	0	0	0	0	0	0
LINC02533	419	7	0	0	0	15
LINC02534	0	0	0	0	0	0
LINC02535	1	0	0	0	0	0
LINC02537	0	0	0	0	0	0
LINC02538	0	0	0	0	0	0
LINC02539	0	0	0	0	0	0
LINC02540	0	0	0	0	0	0
LINC02541	0	0	0	0	0	0
LINC02542	0	0	0	0	4	0
LINC02544	0	0	0	0	0	0
LINC02545	0	0	0	0	0	0
LINC02546	0	0	0	0	0	0
LINC02547	120	0	2	0	30	63
LINC02548	0	0	0	0	0	0
LINC02549	24	0	0	0	3	0
LINC02550	0	0	0	0	0	0
LINC02551	90	6	66	12	106	13
LINC02552	0	0	0	0	0	0
LINC02554	0	0	0	0	0	0
LINC02556	0	0	0	0	0	0
LINC02558	0	0	0	0	0	0
LINC02560	0	0	0	0	0	0
LINC02561	0	0	0	0	0	0
LINC02562	0	0	0	0	0	0
LINC02563	0	0	0	0	0	0
LINC02564	0	0	0	0	1	1
LINC02565	0	0	0	0	0	0
LINC02567	0	0	0	0	0	0
LINC02568	0	0	0	0	0	0
LINC02569	0	2	0	0	41	20
LINC02570	0	0	0	0	3	0
LINC02571	0	0	0	0	0	0
LINC02572	0	0	0	0	0	0
LINC02573	0	0	0	0	0	0
LINC02574	0	0	0	0	0	0
LINC02575	0	0	53	0	15	0
LINC02578	0	0	0	0	0	0
LINC02579	0	0	0	0	0	0
LINC02580	0	0	0	0	0	0
LINC02582	0	9	0	0	0	0
LINC02583	0	0	0	0	0	0
LINC02584	0	0	0	0	0	0
LINC02585	0	0	0	0	0	0
LINC02586	0	0	0	0	0	0
LINC02587	0	0	0	0	0	0
LINC02588	0	0	0	0	0	0
LINC02589	0	0	0	0	0	0
LINC02592	0	0	0	0	0	0
LINC02593	0	0	0	0	0	0
LINC2194	0	0	0	0	0	0
LINCMD1	0	0	0	0	0	0
LINCR-0001	0	0	0	0	0	0
LINCR-0002	0	0	0	0	0	0
LINCR-0003	0	0	0	0	0	0
LINGO1	0	0	0	0	0	0
LINGO1-AS1	0	0	0	0	0	0
LINGO1-AS2	0	0	0	0	0	0
LINGO2	136	49	1	2	16	0
LINGO3	0	0	0	0	1	0
LINGO4	0	0	0	0	0	0
LINP1	0	0	0	0	0	0
LINS1	0	102	359	0	328	264
LIPA	10271	111430	139825	46232	152733	166192
LIPC	0	0	0	0	0	0
LIPC-AS1	0	0	0	0	1	0
LIPE	0	0	5	0	0	0
LIPE-AS1	0	0	0	0	0	0
LIPF	0	0	0	0	0	0
LIPG	0	4	203	0	212	58
LIPH	0	1	4	1	1	2
LIPI	0	0	0	0	0	0
LIPJ	0	0	0	0	0	0
LIPK	0	0	0	0	0	0
LIPM	0	0	0	0	0	0
LIPN	0	0	0	0	0	0
LIPT1	0	79	257	0	166	48
LIPT2	0	48	202	1	225	289
LITAF	3685	20554	25180	8423	20187	23104
LIVAR	0	0	0	0	0	0
LIX1	0	0	6	0	0	0
LIX1L	1176	1644	1736	1967	2243	1961
LIX1L-AS1	883	928	168	0	1228	1476
LKAAEAR1	0	0	0	0	0	0
LL22NC01-81G9.3	9	0	10	0	0	0
LL22NC03-63E9.3	0	0	1	0	21	10
LLCFC1	0	0	0	0	0	0
LLGL1	0	465	335	1	493	800
LLGL2	129	445	48	330	218	256
LLPH	1094	2632	2066	2486	4278	3692
LLPH-DT	0	45	40	16	22	45
LMAN1	4685	11503	14311	5866	11544	12307
LMAN1L	0	0	0	0	0	0
LMAN2	10972	25423	24314	10405	26676	25805
LMAN2L	701	1931	1965	589	1930	2193
LMBR1	279	841	1370	287	1249	808
LMBR1L	180	348	703	477	616	725
LMBRD1	501	3701	3816	2188	5227	5350
LMBRD2	906	757	608	0	837	531
LMCD1	0	0	0	0	0	0
LMCD1-AS1	0	0	0	0	0	0
LMF1	417	428	243	5	405	800
LMF1-AS1	0	0	0	0	0	5
LMF2	1052	2299	1484	857	1222	1450
LMLN	78	355	999	220	379	549
LMLN-AS1	0	0	0	0	0	0
LMLN2	0	0	0	0	1	0
LMNA	9887	19366	21232	24003	44909	47537
LMNB1	2250	11720	9691	6208	17475	20143
LMNB1-DT	0	0	0	0	0	0
LMNB2	2152	6481	6819	3665	10034	12636
LMNTD1	6	0	0	2	2	3
LMNTD2	0	0	0	0	0	0
LMO1	0	0	0	0	8	0
LMO2	2246	7595	6129	4058	8813	8014
LMO3	0	0	0	0	0	51
LMO4	340	1074	1392	303	1785	1584
LMO7	40	133	231	29	665	651
LMO7-AS1	0	0	0	0	0	0
LMO7DN	0	0	0	0	0	0
LMO7DN-IT1	0	0	0	0	0	0
LMOD1	0	0	0	0	0	0
LMOD2	0	0	0	0	0	0
LMOD3	0	0	0	0	0	0
LMTK2	0	287	539	329	538	780
LMTK3	0	405	369	83	485	360
LMX1A	0	0	0	0	0	0
LMX1B	348	154	1	0	39	0
LNCPRESS1	0	0	0	0	0	0
LNCPRESS2	0	0	0	0	0	0
LNCSRLR	0	0	0	0	0	0
LNP1	0	0	0	0	0	121
LNPEP	0	566	154	0	337	109
LNPK	225	3637	4064	1722	4302	4047
LNX1	1	19	85	0	0	0
LNX1-AS1	0	0	0	0	0	0
LNX1-AS2	0	3	0	0	0	2
LNX2	664	824	413	1	530	259
LOC100049716	1	72	174	155	344	133
LOC100101148	0	0	0	0	12	58
LOC100101478	0	0	0	0	0	0
LOC100126447	0	0	0	0	0	0
LOC100126584	34	11	0	0	4	14
LOC100126784	0	0	0	0	40	0
LOC100128006	21	3	0	5	38	3
LOC100128059	0	0	0	0	0	0
LOC100128076	0	0	0	0	0	0
LOC100128079	0	0	0	0	0	0
LOC100128108	0	0	5	0	4	0
LOC100128164	3	0	1	0	0	0
LOC100128239	0	55	0	0	0	0
LOC100128242	0	0	0	0	0	0
LOC100128253	0	0	0	0	0	0
LOC100128276	0	74	1	0	0	0
LOC100128288	354	0	161	0	79	148
LOC100128310	13	0	0	0	1	0
LOC100128317	0	0	0	0	0	0
LOC100128325	0	0	0	0	0	0
LOC100128340	0	0	0	0	0	0
LOC100128361	0	38	99	0	155	216
LOC100128386	0	0	0	0	0	0
LOC100128398	9	0	2	0	0	2
LOC100128494	0	0	0	0	89	132
LOC100128531	13	0	28	0	0	7
LOC100128568	0	0	0	0	1	0
LOC100128573	0	0	0	0	5	0
LOC100128593	0	0	1	0	6	5
LOC100128653	0	0	0	0	0	0
LOC100128770	0	0	0	0	0	0
LOC100128882	0	0	0	0	0	0
LOC100128885	0	0	0	0	0	0
LOC100128966	0	0	0	0	0	0
LOC100128988	0	0	1	0	12	0
LOC100128993	0	1	92	0	0	0
LOC100129027	0	0	0	0	0	0
LOC100129034	605	2206	2515	855	3906	3515
LOC100129046	0	0	0	0	0	0
LOC100129055	0	0	0	0	0	0
LOC100129083	0	0	0	0	0	0
LOC100129129	4	52	44	4	6	34
LOC100129138	0	0	0	0	0	0
LOC100129148	0	0	0	0	0	0
LOC100129175	0	0	0	0	0	0
LOC100129203	0	0	0	0	0	0
LOC100129291	0	0	0	0	0	0
LOC100129297	0	0	0	0	0	0
LOC100129307	0	0	0	0	0	0
LOC100129316	0	0	0	0	0	0
LOC100129434	10	126	666	448	848	412
LOC100129484	0	0	0	0	1	0
LOC100129534	0	0	0	1	14	0
LOC100129540	2	0	101	193	53	9
LOC100129603	0	0	0	0	0	0
LOC100129617	0	0	0	0	0	0
LOC100129620	0	0	0	0	0	0
LOC100129636	0	0	0	0	0	0
LOC100129697	0	0	0	0	0	0
LOC100129724	0	0	0	0	0	0
LOC100129878	0	0	0	0	0	0
LOC100129917	0	0	0	0	3	26
LOC100129931	0	0	0	0	0	0
LOC100129935	88	0	0	30	0	0
LOC100129940	1	44	100	0	11	62
LOC100130027	262	2	0	0	0	1
LOC100130075	0	0	0	0	0	0
LOC100130111	0	0	0	0	0	0
LOC100130172	0	0	0	0	0	0
LOC100130207	0	0	90	0	0	1
LOC100130238	0	0	0	0	0	0
LOC100130264	0	0	0	0	0	0
LOC100130268	0	0	0	0	0	0
LOC100130283	10	0	0	149	1	0
LOC100130298	0	0	0	0	0	0
LOC100130331	0	0	0	0	0	0
LOC100130357	0	0	0	0	0	0
LOC100130370	0	0	0	0	0	0
LOC100130373	0	0	0	0	0	0
LOC100130449	0	0	0	0	0	1
LOC100130451	1	14	64	2	31	231
LOC100130452	0	0	0	0	0	0
LOC100130476	0	0	0	0	4	0
LOC100130520	0	0	0	0	0	0
LOC100130548	0	0	0	0	0	0
LOC100130587	0	0	0	0	0	0
LOC100130673	0	0	0	0	0	0
LOC100130691	1	53	115	0	87	43
LOC100130698	0	1	0	0	0	0
LOC100130744	16	16	153	0	163	207
LOC100130849	0	0	0	0	0	0
LOC100130872	48	10	0	0	21	1
LOC100130880	0	0	0	0	0	0
LOC100130899	19	42	64	1	32	1
LOC100130950	0	0	59	38	0	2
LOC100130964	0	0	0	0	0	0
LOC100130987	0	0	0	0	0	0
LOC100130992	0	0	0	0	0	0
LOC100131047	0	0	0	0	0	1
LOC100131107	0	0	0	0	0	0
LOC100131257	520	468	486	29	497	924
LOC100131289	0	0	0	0	0	0
LOC100131315	0	0	0	0	0	0
LOC100131472	0	0	0	0	0	0
LOC100131496	0	67	0	0	0	0
LOC100131532	213	1	0	0	45	0
LOC100131604	0	0	0	0	0	0
LOC100131626	0	0	0	0	0	0
LOC100131635	0	0	0	0	0	0
LOC100132057	0	7	0	0	1	0
LOC100132062	0	0	0	0	81	0
LOC100132077	57	59	2	0	2	3
LOC100132078	0	0	0	0	0	0
LOC100132111	0	0	0	0	132	16
LOC100132215	0	0	0	0	0	0
LOC100132249	0	0	0	0	46	0
LOC100132287	0	0	0	0	0	0
LOC100132356	0	1	0	0	3	0
LOC100132686	0	0	0	0	0	0
LOC100132741	104	153	174	0	68	92
LOC100132781	0	0	0	0	0	0
LOC100132813	0	0	0	0	0	0
LOC100132831	0	0	0	0	0	0
LOC100133050	0	0	0	0	0	0
LOC100133077	2	0	0	0	27	0
LOC100133091	0	0	3	0	0	46
LOC100133286	236	0	0	0	0	0
LOC100133315	140	0	0	1	11	1
LOC100133331	0	0	0	155	191	0
LOC100133920	0	0	0	0	0	0
LOC100134040	0	0	0	0	0	0
LOC100134317	0	0	0	0	0	0
LOC100134368	0	0	12	0	0	0
LOC100134391	0	0	0	0	0	0
LOC100134868	7	70	1	0	47	68
LOC100144595	5	0	10	2	46	0
LOC100147773	22	121	0	1	21	42
LOC100190986	1858	350	216	597	893	341
LOC100192426	0	0	0	0	0	0
LOC100240728	0	0	0	0	0	0
LOC100240734	0	0	0	0	0	0
LOC100240735	83	0	0	0	0	0
LOC100268168	18	74	0	0	33	0
LOC100270746	0	1	65	0	0	0
LOC100270804	0	0	0	0	0	0
LOC100272217	0	0	0	0	0	73
LOC100286906	0	0	0	0	0	0
LOC100286922	0	0	0	0	0	0
LOC100286925	2	85	0	0	188	157
LOC100287010	0	0	0	0	0	0
LOC100287015	185	111	34	205	15	109
LOC100287036	0	0	0	0	7	0
LOC100287042	6	274	2	0	79	121
LOC100287049	0	0	0	0	0	0
LOC100287072	0	0	0	0	3	0
LOC100287175	0	0	0	0	0	0
LOC100287329	0	0	0	0	0	0
LOC100287467	0	0	0	0	40	0
LOC100287497	0	0	103	0	0	44
LOC100287704	0	0	0	0	0	0
LOC100287792	2	0	2	0	0	1
LOC100287808	0	70	0	0	0	0
LOC100287834	0	0	0	0	0	0
LOC100287837	0	0	0	0	0	0
LOC100287846	87	1	3	5	2	0
LOC100287896	0	0	0	110	58	0
LOC100287944	0	0	0	0	0	0
LOC100288069	0	0	6	0	3	0
LOC100288123	0	34	0	0	0	0
LOC100288162	0	0	45	0	0	0
LOC100288175	0	0	0	0	0	0
LOC100288181	0	0	0	0	0	0
LOC100288203	148	113	91	34	428	378
LOC100288208	0	0	0	0	0	0
LOC100288254	460	54	231	0	160	30
LOC100288570	0	0	0	0	0	0
LOC100288637	2	0	164	1	518	355
LOC100288728	0	0	0	0	0	0
LOC100288748	76	1	0	0	155	4
LOC100288798	0	0	182	0	85	51
LOC100288846	0	40	54	0	0	0
LOC100288866	0	0	0	0	0	0
LOC100288911	0	76	0	0	0	49
LOC100289230	0	0	0	0	30	0
LOC100289333	0	0	0	0	0	0
LOC100289361	0	0	0	0	51	54
LOC100289473	0	0	0	0	0	0
LOC100289495	0	63	145	0	17	0
LOC100289511	78	213	141	13	502	99
LOC100289561	0	0	0	0	0	0
LOC100289580	0	0	0	0	0	0
LOC100289656	0	0	0	0	0	0
LOC100291105	0	0	0	0	47	76
LOC100294145	342	387	478	584	850	640
LOC100294362	35	0	0	0	0	2
LOC100303749	0	0	0	0	0	0
LOC100310756	4	521	98	122	256	134
LOC100335030	8	4	1	0	47	166
LOC100379224	0	112	313	0	26	0
LOC100419170	66	107	0	0	108	1
LOC100419583	237	1188	993	349	1946	1807
LOC100420587	151	43	149	8	18	1
LOC100421746	0	0	0	0	0	0
LOC100422212	0	0	0	0	0	0
LOC100422556	0	0	0	0	0	0
LOC100422781	8	10	5	174	4	38
LOC100499194	0	0	0	0	57	1
LOC100499489	0	203	71	0	43	38
LOC100500773	0	3	1	0	1	1
LOC100505501	0	0	0	0	42	0
LOC100505549	0	197	95	0	183	128
LOC100505555	0	76	0	0	46	0
LOC100505585	0	0	0	0	0	0
LOC100505588	0	0	0	0	0	0
LOC100505622	0	0	0	0	33	0
LOC100505635	0	0	0	0	0	0
LOC100505658	0	0	0	0	0	0
LOC100505715	0	0	0	0	1	169
LOC100505716	0	0	0	0	0	0
LOC100505736	0	0	0	0	0	0
LOC100505774	0	0	0	0	0	0
LOC100505782	0	0	0	0	0	0
LOC100505795	0	0	0	0	0	0
LOC100505797	0	0	0	0	0	0
LOC100505824	0	0	0	0	0	0
LOC100505841	0	0	0	0	0	0
LOC100505851	0	48	95	5	14	85
LOC100505912	0	0	0	0	0	0
LOC100505915	360	87	3	262	450	290
LOC100505918	2	0	0	0	1	0
LOC100505921	0	0	0	0	0	0
LOC100505938	0	0	0	0	0	0
LOC100505942	0	0	0	0	0	0
LOC100505978	0	0	0	0	0	0
LOC100506016	0	0	0	0	0	0
LOC100506022	3	121	118	0	193	83
LOC100506023	2	3	0	19	4	0
LOC100506071	0	0	0	0	0	0
LOC100506076	0	0	0	0	0	0
LOC100506082	0	0	0	0	0	0
LOC100506083	214	0	0	0	1	19
LOC100506098	0	0	0	0	0	0
LOC100506100	0	40	180	332	94	162
LOC100506113	0	0	0	0	0	0
LOC100506123	0	3	93	0	115	66
LOC100506124	0	0	76	0	42	0
LOC100506125	0	0	0	0	0	0
LOC100506142	0	81	0	0	0	0
LOC100506175	0	0	0	0	0	0
LOC100506178	0	0	82	238	220	336
LOC100506188	0	0	0	0	0	0
LOC100506207	0	5	0	0	0	0
LOC100506258	0	151	54	0	134	0
LOC100506271	0	0	0	0	0	0
LOC100506274	0	0	0	0	0	0
LOC100506281	0	0	0	0	0	0
LOC100506282	183	0	0	0	27	1
LOC100506302	203	575	405	187	543	405
LOC100506321	0	0	0	0	0	0
LOC100506358	0	0	0	0	0	0
LOC100506368	0	0	0	0	0	0
LOC100506384	0	0	0	0	0	0
LOC100506388	0	0	0	162	72	0
LOC100506403	0	0	0	0	0	0
LOC100506406	0	0	0	0	0	0
LOC100506422	0	0	0	0	0	0
LOC100506444	0	1	0	0	38	0
LOC100506472	49	101	48	0	25	5
LOC100506474	0	0	0	0	0	0
LOC100506476	6	0	0	13	0	0
LOC100506497	0	0	2	0	0	0
LOC100506544	1	1	0	0	0	0
LOC100506548	3	191	94	2	203	695
LOC100506551	410	0	0	24	0	124
