gene_id	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep1	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep2	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep3	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_1	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_2	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_3
LOC711011	3610.59	6239.12	2925.27	2489.48	1914.56	2639.37
LOC711043	0	0	0	0	0	0
LOC711061	0	0	0	0	0	0
LOC711062	2760.49	6303.84	2563.07	6014.62	4211.59	4060.22
LOC711070	0	0	0	0	0	0
LOC711084	0	0	0	0	0	0
LOC711088	0	0	0	0	0	0
LOC711101	0	0	0	0	0	0
LOC711104	915	1347.71	1619.71	2016.71	1364.86	1514.72
LOC711147	0	0	0	0	0	0
LOC711158	0	0	0	0	0	0
LOC711174	1207.16	2799.1	939.71	1286.54	833.8	1009.02
LOC711182	0	0	0	0	0	0
LOC711183	0	0	0	0	0	0
LOC711192	3.05	0	5.14	2.03	0	0
LOC711193	25	2.05	26	30	18	23
LOC711204	0	0	0	0	0	0
LOC711211	4	0	7.23	7.13	4	2.06
LOC711218	0	0	0	0	0	0
LOC711229	1.14	0	0	1.08	0.01	0
LOC711261	0	0	0	0	0	0
LOC711281	0	0	0	0	0	0
LOC711302	1	0	0	0	0	0
LOC711309	0.39	2.1	8.63	0	0	6.63
LOC711318	0	0	0	0	0	0
LOC711325	0	0	0	0	0	0
LOC711370	0	0	0	0	0	0
LOC711374	0	0	5	0	0	0
LOC711388	6	40	7	33	3	17
LOC711417	0	0.97	0.43	0	0	0
LOC711421	1704.03	2706.29	1666.11	3922.33	2928.34	3096.41
LOC711425	0	0	0	0	0	0
LOC711432	150.15	161.68	210.45	179.36	243.44	312.09
LOC711440	100.69	235.5	116	27	20	12.01
LOC711449	0	0	0	0	0	0
LOC711450	0	0	0	0	0	0
LOC711453	0	0	43.66	66	31	45
LOC711466	34	6	106	95	36	92
LOC711483	1	0	0	0	0	2.87
LOC711491	0	0	0	0	0	0
LOC711508	30.02	97.66	19.98	85.12	21.26	71.62
LOC711523	0	0	0	0	15.01	6
LOC711531	0	0	17.08	45.01	17.22	8.16
LOC711533	0	0	0	0	0	0
LOC711544	0	0	0	0	0	0
LOC711570	31	26	63	188	63	118
LOC711571	0	0	0	0	0	0
LOC711572	23.03	143.96	102.19	102.79	109.89	214.94
LOC711588	0	0.96	0	0	0	0
LOC711592	0	0	0	0	0	0
LOC711605	0	0	0	0	0	0
LOC711606	0	0	0	0	0	0
LOC711616	1	39	27	5	10	23
LOC711634	0	2.42	1.79	0	0	1.94
LOC711636	0	0	4.38	0	0	0
LOC711652	66.99	124.89	72.99	57.55	51	47
LOC711656	0	1	0	0	0	0
LOC711680	20.64	73	50.71	156.32	61.46	147.55
LOC711682	0	0	0	0	0	0
LOC711690	180.95	63.89	106.97	239.05	102.72	152.77
LOC711695	0	0	0	0	0	0
LOC711714	0	0	0	0	0	0
LOC711738	0	0	8	0	0	0
LOC711745	0	0	0	0	0	0
LOC711766	0	0	0	0	0	0
LOC711771	0	0	0	0	0	0
LOC711798	512.78	743.74	367.81	330.3	237.9	183.34
LOC711803	0	0	0	0	0	0
LOC711804	0	0	0	0	0	0
LOC711810	0	0	0	0	0	0
LOC711828	0	0	0	0	0	0
LOC711841	0	0	0	0	0	0
LOC711849	0	0	0	0	0	0
LOC711876	0	0	0	0	0	0
LOC711899	0	0	0	0	0	0
LOC711912	462.03	753.89	557.2	972.75	924.49	904.76
LOC711955	0	0	0	0	0	0
LOC711961	9	0	6	0	0	0
LOC711964	124.32	118.9	102.9	43.9	159.41	105.22
LOC711975	27.33	30.53	4.32	1.98	1.85	9.28
LOC711986	0	0	0	0	0	0
LOC711999	0	0	0	0	0	0
LOC712034	0	0	9	0	0	3
LOC712069	20	51	17	41	26	31
LOC712118	0	0	0	0	0	0
LOC712126	0	0	0	0	0	0
LOC712128	43	1.02	24.89	6	0	17
LOC712137	0	0	0	0	0	0
LOC712160	0	0	0	0	0	0
LOC712173	0	0	0	0	0	0
LOC712182	0	0	12.3	1.01	5.07	6.03
LOC712222	311	499	442	354	237	367
LOC712223	9.07	1.01	0.61	0.44	0	0
LOC712235	0	0	0	0	0	0
LOC712240	3	0	11.29	8.98	23.14	13
LOC712245	0	0	0	0	0	0
LOC712250	0	0	0	0	0	0
LOC712267	0	0	3.31	13.41	0	0
LOC712268	0	0	0	0	0	0
LOC712269	0	26.1	4.22	9.98	1.55	0
LOC712274	7552	10470.98	5941	5803	4828	5198
LOC712306	0	0	0	0	0	0
LOC712316	12	1	21	35	19	31
LOC712317	0	0	0	0	0	0
LOC712324	246	331	212.9	197	197	134.97
LOC712325	0	0	0	0	0	0
LOC712329	0	0	0	0	0	0
LOC712330	43.66	5.52	31.71	24.49	4.77	15.38
LOC712343	0	0	0	0	0	0
LOC712349	18	0	10	16	34	44
LOC712369	21	2	9.31	0	2.18	0
LOC712390	6.06	8.25	45.99	15.46	18.12	18.89
LOC712398	99	52	182	223.99	113	175
LOC712404	34.54	56.37	16.05	1.31	2.75	12.64
LOC712421	0	0	0	0.99	0	0
LOC712438	1	0	0	0	0	0
LOC712448	0	0	0	0	0	0
LOC712461	21.97	52.03	5.77	22.75	22.14	30.41
LOC712487	27.03	27.83	28.45	4.33	28.03	25.56
LOC712515	0	0	0	0	0	0
LOC712524	0	0	0	0	0	0
LOC712533	0	0	6.88	8.23	6	3.2
LOC712534	0	0	1	3	0	0
LOC712547	1	59	29	5	0	0
LOC712555	0	5.39	0	0	0	0
LOC712582	0	0	2.67	0	0	0
LOC712599	0	0	0	0	0	0
LOC712609	0	0	0	0	0	0.96
LOC712612	0	0	0	0	0	0
LOC712614	0	0	0	0	0	0
LOC712630	0	0	0	0	0	0
LOC712631	15.47	19.43	0	2.28	1.31	0
LOC712661	685.75	795.62	890.15	668.1	326.08	567.04
LOC712671	0	0	0	0	0	0
LOC712675	92.85	205.42	105.58	19.18	15	17.6
LOC712678	45	30	43.83	70.97	42.94	37.42
LOC712687	86	68	59	111	50	22
LOC712725	0	0	0	0	0	3
LOC712730	0	0	0	0	0	0
LOC712735	0	0	0	0	0	2
LOC712745	0	0	5.33	0	0	3
LOC712771	25.41	6.97	46.17	59.46	7.99	25.48
LOC712781	0	0	0	0	0	0
LOC712782	0	0	0	20	37	18
LOC712795	0	0	0	0	0	2
LOC712802	0	0	0	0	0	0
LOC712810	0	0	0	0	0	0
LOC712822	0	0	0	0	0	0
LOC712840	3.6	57.1	18.14	38.92	14.72	11.08
LOC712843	0	0	0	0	0	0
LOC712854	0	0	0	0	0	0
LOC712881	0	0	0	0	0	0
LOC712886	0	0	0	0	2	0
LOC712946	0	0	0	0	0	0
LOC712954	0	0	0	0	0	0
LOC712965	3.12	4.04	0	9.09	0	0.71
LOC712987	1.47	0	0	6.99	0	0
LOC712998	5.67	0	9.28	9.39	0.48	1.05
LOC713001	0	2.95	3.81	8.2	12.02	7.81
LOC713003	0	6.86	0	0	0	0
LOC713005	3.54	1.11	25.65	0	6.07	18.76
LOC713022	0	0	3	0	0	0
LOC713027	16.28	1.02	0	3	0	0
LOC713028	0	2.37	0	0	0	0
LOC713060	1.38	4.29	0	2.73	7.2	0
LOC713065	0	0	0	0	0	0
LOC713067	0	0	0	0	0	0
LOC713077	0	0	0	0	0	0
LOC713091	0	0	0	0	0	0
LOC713108	0	0	0	0	0	0
LOC713120	0	0	0	3	0	15
LOC713135	0	0	0	0	0	0
LOC713144	0	0	1	18	9	0
LOC713150	0	0	8.85	18.79	0	0
LOC713151	0	0	0	0	0	0
LOC713152	0	0	5.39	0	0	0
LOC713156	3	0	1.03	0	1.91	0
LOC713169	0	0	0	0	0	0
LOC713173	0	35	3	11	10	11
LOC713189	0	0	0	0	0	0
LOC713212	0	0	0	0	0	0
LOC713230	0	1	0	0	0	0
LOC713246	0	0	0	0	0	0
LOC713247	0	0	0	0	0	0
LOC713250	3072.08	8817.93	3972.41	11515.46	6306.69	7576.29
LOC713253	97	1	38.24	41.87	9.24	44.87
LOC713255	0	0	0	0	0	0
LOC713257	0	0	0	0	0	0
LOC713267	271.13	175.21	248.47	441.41	241.68	346.51
LOC713279	0	0	9.03	0	0	0
LOC713290	0	0	0	0	0	0
LOC713295	0	30.91	32.34	22.04	2	35.25
LOC713300	0	0	5.22	0	0	0
LOC713313	0	0	0	0	0	0
LOC713322	0	1.95	21.66	38.68	5.51	2.14
LOC713323	0	0	0	0	0	0
LOC713326	0	0	0	0	0	0
LOC713332	77.93	264.03	231.9	356.48	280.23	397.03
LOC713341	1	0	3.07	4.99	0	0
LOC713382	1.18	0	0	0	0	0
LOC713396	0	0	0	0	0	0
LOC713408	0	0	0	0	0	0
LOC713437	0	0	0	0	0	0
LOC713438	0	0	0	0	0	0
LOC713445	0	0	15	25	23	17
LOC713452	0	0	1	0	0	0
LOC713461	6.01	6.85	23.06	36.07	56.04	22.02
LOC713467	0	0	0	0	0	0
LOC713469	25.52	0	0	0	0	0
LOC713474	0	0	0	0	0	0
LOC713482	0	0	0	0	0	0
LOC713490	409.02	451.27	697.03	906.2	565.67	654.04
LOC713497	0	0	0	0	0	0
LOC713507	0	21.26	25.47	112.09	22.44	62.97
LOC713514	0	0	0	3.77	0	0
LOC713528	0	1	0	11.94	0	11.86
LOC713542	0	1.03	0	0	0	0
LOC713553	209.1	123.74	170.62	139.39	133.9	122.98
LOC713559	0	0	0	13.09	1.22	0
LOC713573	0	0	0	1	0	0
LOC713581	0	1	0	0	0	0
LOC713582	0	0	0	0	0	0
LOC713594	8	0	15	26	9.8	15.69
LOC713596	0	0	0	8	0	0
LOC713600	0	0	0	0	0	0
LOC713601	0	0	0	0	0	0
LOC713619	18	0	75	29.03	15	61
LOC713632	0	0	0	0	0	0
LOC713644	0	0	0	0	0	0
LOC713649	0	0	0	0	0	0
LOC713654	0	0	3	0	0	0
LOC713657	0	0	0	0	0	0
LOC713683	0	0	0	0	0	0
LOC713689	0	1	12.92	0	1	5
LOC713693	0	0	0	0	0	0
LOC713709	7.77	0	6.99	7.24	0	3.26
LOC713714	930.81	2408.08	422.23	703.77	583.19	422.1
LOC713723	1.99	0	1.86	1.53	0	0
LOC713738	0	0	0	0	7.7	5
LOC713745	0	1.02	0	6.01	0	7
LOC713758	0	1.55	0	0	0	0
LOC713772	0	0	2	0	0	3
LOC713774	0	0	0	0	0	0
LOC713776	0	0	7.98	0	4.15	0
LOC713780	0	0	0	0	0	0
LOC713791	0	1	6.02	0	0	0
LOC713851	0	0	0	0	0	0
LOC713861	18.64	0	1.37	0.94	4.75	0.84
LOC713879	0	1	23.01	0	20	18
LOC713903	0	0	0	0	0	0
LOC713942	0	0	26.95	50.68	28	39
LOC713954	0	0	0	52.01	50.45	29.01
LOC713972	0	0	0	0	0	0
LOC713973	0	0	0	0	0	0
LOC713982	0	0	0	0	0	0
LOC713984	0	0	0	0	0	0
LOC713991	26.48	179.44	48.86	2.59	41.21	17.82
LOC714001	0	0	0	0	12.63	0
LOC714004	0	0.99	0	0	0	1
LOC714022	0	0	0	0	0	0
LOC714047	196.8	239.71	323.34	358.99	261.35	353.59
LOC714053	0	1.19	0	0.71	0.83	2.16
LOC714064	0	0	0	0	0	0
LOC714065	0	0	0	0	0	0
LOC714066	0	0	9.01	0	1.16	0
LOC714074	0	0	0	0	0	0
LOC714106	0	8.32	1.01	0	0	0
LOC714119	0	13	4.39	8	8	0
LOC714120	0	0	0	0	0	0
LOC714121	0	0	0	0	0	0
LOC714130	0	0	0	0	0	0
LOC714135	0	0	0	0	0	0
LOC714149	0	0	0	0	0	0
LOC714151	0	1.6	1.93	0	0	0.67
LOC714171	0	0	0	18.19	0	26.42
LOC714190	16.53	61.16	54.19	50.41	66.58	47.34
LOC714194	0	0	0	0	0	0
LOC714206	0	0	8.46	0	0	6.01
LOC714217	0	0	0	0	0	0
LOC714226	367	490	815	1036	893	1086
LOC714242	1.68	1.15	8.39	1.51	6.54	2.53
LOC714249	0	0	0	0	0	0
LOC714250	0	0	0	0	0	0
LOC714257	0	0	0	0	0	0
LOC714265	0	46.18	38	70.98	22	31.62
LOC714349	0	0	0	0	0	0
LOC714359	23	0	11.48	3.82	1.45	9.52
LOC714398	0	0	0	0.36	5.19	6.31
LOC714421	0	28	0	0	0	0
LOC714448	0	0	4.06	0	0	0
LOC714458	0	0	0	0	0	3.03
LOC714471	0	1.66	26.69	27.37	9.15	0
LOC714484	0	0	0	0	0	0
LOC714495	0	2.2	10.82	20.85	17.03	1.25
LOC714514	0	0.28	0	0	0	0
LOC714524	0	0	0	1	0	0
LOC714548	0	0	0	0	0	0
LOC714566	0	1	5.88	0	0	1
LOC714576	169.91	11.21	5.51	8.8	3.49	5.48
LOC714598	1214.03	858.9	946.41	750.7	825.4	314.75
LOC714617	0	0	0	0	0	0
LOC714620	2.05	1.01	0	2.02	4.41	2.09
LOC714656	0	0	0	0	0	0
LOC714663	0	0	0	0	0	0
LOC714675	0	0	8.21	17.02	10.01	29.89
LOC714691	0	0	0	0	0	0
LOC714747	675.16	1232.48	1120.29	1902.04	1691.02	1578.14
LOC714757	36.96	75.3	20.5	0	5.13	9.82
LOC714758	7.01	58.71	59.08	85.1	19.67	61.98
LOC714779	0	0	0	0	0	0
LOC714782	0	7.52	0	0	0	0
LOC714786	0	0	0	0	0	1.05
LOC714801	2.46	8.54	0	0	0	4.22
LOC714818	5.03	1	21.57	17	13	19.14
LOC714847	0	0	0	0	0	0
LOC714855	0	0	0	0	0	0
LOC714874	0	0	0	0	0	0
LOC714875	0	0	0	0	0	0
LOC714877	45.61	36.86	0	3.26	1.27	5.33
LOC714902	7	37.32	10.07	15.13	2.01	17
LOC714905	0	0	0	0	0	0
LOC714940	0	0	0	0	0	0
LOC714943	0	0	0	0	0	0
LOC714964	0	15.05	0.24	24.33	3.01	20.24
LOC715011	0	0	0	0	0	0
LOC715021	0	0	0	0	0	0
LOC715023	0	17	0	0	0	0
LOC715028	0	0	0	0	0	0
LOC715037	0	4.67	0	0	1.05	0
LOC715041	0	0	0	0	0	0
LOC715043	1	6.59	3.02	0	0	0
LOC715094	0	0	0	0	0	0
LOC715096	0	0	0	0	0	0
LOC715097	23.36	1.03	21.55	0	0	0
LOC715110	0	0	0	2	8	3
LOC715131	69.82	32.03	44.97	57.09	3.08	88.87
LOC715154	0	0	0	0	0	0
LOC715159	1	0	0	0	0	0
LOC715166	0	8.75	0	0	0	0
LOC715179	0	19.41	0	16.58	13.99	9.58
LOC715185	0	0	0	0	0	0
LOC715199	0	0	0	0	0	0
LOC715215	101.45	213.66	223.65	260.84	305.54	242.74
LOC715218	123	97	40	30	29	57
LOC715257	60	65.03	109.03	68.05	28	57
LOC715289	0	1.15	11.54	0	1.25	10
LOC715292	0	0	0	0	0	0
LOC715302	33.66	36.98	24.45	54.67	138.22	37.2
LOC715304	23	2	0	1	0	0
LOC715323	0	0	0	0	0	0
LOC715327	0	0	0	0	0	1.02
LOC715337	0	0	0	0	0	0
LOC715342	0	0	0	0	0	0
LOC715349	0	0	0	0	0	0
LOC715351	0	0	0	0	0	0
LOC715353	0	0	0	0	0	0
LOC715370	438.01	672.62	392.13	339.05	319.21	297.63
LOC715377	0	31	3	0	0	0
LOC715388	0	0	4.87	0	0	0.63
LOC715400	0	0	0	0	0	0
LOC715411	0	1	0	0	0	0
LOC715461	13	2	2	0	0	21
LOC715487	0	0	0	0	0	0
LOC715495	0	0	0	0	0	0
LOC715539	0	0	5.37	0	0	0
LOC715542	0	0	0	0	0	0
LOC715580	67	201	134	230	144	146
LOC715581	13.6	106.48	97.53	49.15	53.14	2.05
LOC715583	21.74	0	8.31	19.79	43.7	14.79
LOC715587	0	0	0	0	0	0
LOC715588	0	0	0	0	0	0
LOC715596	0	0	0	0	0	0
LOC715607	7.01	0	0	0	0	0
LOC715623	0	0	0	15.01	13.77	0
LOC715627	0	0	0	0	0	0
LOC715628	0	0	0	0	0	0
LOC715641	40.39	23.21	15.31	4.63	8.84	3.75
LOC715653	0	0	0	0	0	0
LOC715661	0	0	0	0	0	0
LOC715668	0	0	0	0	0	0
LOC715673	0	1	0	0	0	0
LOC715677	0	0	0	0	0	0
LOC715684	0	0	0	0	0	0
LOC715687	446.34	562.02	403.55	1251.32	711.78	911.87
LOC715706	4	24.43	9.8	0	2	0
LOC715711	0	5.2	3	0	0	0
LOC715716	0	0	0	0	0	0
LOC715726	0	0	0	0	0	0
LOC715730	47.07	8.45	0	3.09	0	0
LOC715736	4254.31	8560.76	4201.88	9328.76	6869.18	7092.55
LOC715737	0	0	0	0	0	0
LOC715749	0	0	0	0	0	0
LOC715778	0	0	0	0	0	0
LOC715795	882.43	1402.72	1396.63	3505.09	2502.64	2699.84
LOC715821	0	0	0	0	0	2
LOC715827	1	0	0	0	0	0
LOC715861	0	0	0	0	0	0
LOC715886	0	0	0	0	0	0
LOC715898	0	0	0	0	0	0
LOC715902	0	0	0	0	0	0
LOC715912	0	0	0	0	0	0
LOC715936	35	58.99	64	36	15	27.33
LOC715938	0	0	0	0	0	0
LOC715939	13	67	11	0	0	0
LOC715940	23	0	12	17	27	10
LOC715948	18.51	484.85	129.44	503.18	342.8	342.36
LOC715953	0	0	0	0	0	0
LOC715954	0	0	0	0	0	0
LOC715964	0	0	0	0	0	0
LOC715976	0	0	0	0	0	0
LOC715996	0	0	0	0	0	0
LOC716015	157.4	165.52	121.47	165.85	183.86	187.95
LOC716019	0	0	0	0	0	0
LOC716034	0	0	0	0	0	1
LOC716041	0	0	0	0	0	0
LOC716052	0	0	0	0	0	0
LOC716056	0	0	0	0	0	0
LOC716070	20.13	96.87	162.25	275.41	226.13	369.73
LOC716072	0	0	0	0	0	0
LOC716075	0	7.95	0	0	0	0
LOC716077	1	0.17	0	0	0	4.03
LOC716081	0	0	0	0	0	0
LOC716090	480.09	1113.34	694.01	1345.56	1032.66	1102.6
LOC716104	0	0	0	0	0	14
LOC716116	0	0	0	0	0	0
LOC716126	0	0	0	0	0	0
LOC716130	0	0	0	0	0	0
LOC716142	0	0	0	0	0	0
LOC716147	56.23	16.23	19.78	23.32	13.37	24.88
LOC716150	0	0	0	0	0	0
LOC716163	0	0	0	0	0	0
LOC716204	1434.57	7300.2	1576.3	7810.96	3185.37	3806.37
LOC716221	0	15	2.08	9.88	0.75	0
LOC716240	0	0	0	7.51	0	5.01
LOC716241	0	0	0	9.31	0	0
LOC716242	0	0	0	3	0	0
LOC716255	0	0	0	0	0	0
LOC716273	0	0	0	0	0	0
LOC716278	29.62	71.74	42.4	10.74	7.22	41.5
LOC716320	0	0	0	0	0	0
LOC716322	0	0	0	0	0	0
LOC716324	0	0	0	0	0	0
LOC716342	0	0	0	0	0	0
LOC716363	0	0	0	0	0	0
LOC716400	0	0	0	0	0	0
LOC716425	0	0	0	0	0	0
LOC716444	0	0	0	0	0	0
LOC716445	0	0	0	0	0	0
LOC716479	81.88	57.52	19.03	6.48	27.93	20.18
LOC716482	0	0	0	0	0	0
LOC716487	0	0	0	0	0	0
LOC716490	57.09	0	0	0	0	0
LOC716530	0.91	0	2.39	0	0	0
LOC716561	0	0	0	0	0	0
LOC716576	0	0	0	1	0	0
LOC716589	186.23	110.59	89.64	105.38	176.9	100.31
LOC716593	0	0	0	0	0	0
LOC716633	0	0	1.01	0	1	4
LOC716637	0	0	0	0	0	0
LOC716640	0	0	0	0	0	0
LOC716644	0	0	0	0	0	0
LOC716645	105	90	170	172	168	200
LOC716667	2.91	5.22	0	0	0	0
LOC716685	0	0	3.72	0	0	0
LOC716687	0	0	6.14	3.02	0	1
LOC716712	0	0	0	0	0	0
LOC716719	0	0	0	0	0	0
LOC716730	0	0	0	0	0	3.25
LOC716731	0	0	0	0	0	0
LOC716735	0	0	0	0	15.38	0
LOC716744	0	4	11	17	18.64	9.47
LOC716748	0	2.43	0	0	0	0
LOC716757	96.88	58.26	302.73	397.81	273.25	319.67
LOC716758	0	0	0	0	0	0
LOC716770	0	0	0	0	0	0
LOC716782	0	1.77	4.21	0	0	2.07
LOC716784	0	0	0	0	0	0
LOC716824	0	0	3	12	0	0
LOC716856	0	0	0	0	0	0
LOC716882	0	0	0	0	0	0
LOC716888	2099.64	2068.29	1870.54	1888.4	1725.14	2056.87
LOC716889	1	0	12	61	26	32
LOC716890	0	0	0	0	0	0
LOC716901	197.91	141.65	380.68	393.5	271.88	466.59
LOC716942	0	0	0	0	0	0
LOC716946	0	0	0	0	0	0.16
LOC716974	11.86	169.58	97.27	33.19	73.31	25.76
LOC716993	0	0	0	0	0	0
LOC716997	0	0	0	0	0	0
LOC717002	0	0	0	0	0	0
LOC717030	18.03	74.51	79.68	48.9	30.32	64.57
LOC717044	0	0	0	0	0	0
LOC717053	0	0	0	0	0	0
LOC717080	0	0	0	0	1.06	0
LOC717097	0	0	0	0	0	0
LOC717098	0	0	0	0	0	0
LOC717105	0	0	0	0	0	0
LOC717123	91.11	71.01	114.3	81.01	56.58	44.99
LOC717129	0	0	0	0	0	0
LOC717143	0	0	0	0	0	0
LOC717184	0	0	0	0	0	0
LOC717198	0	0	1.32	0	1	0
LOC717214	0	0	0	19.62	0	5.95
LOC717220	0	0	8.54	0.59	0	1.05
LOC717236	0	0	0.98	0	0	0
LOC717243	0	0	0	0	0	0
LOC717246	0	3.97	0	0	2	0
LOC717247	0	0	0	0	0	0
LOC717248	0	0	0	0	0	0
LOC717274	0	0	0	0	0	3.08
LOC717276	0	0	3	7	0	8
LOC717285	0	0	0	0	0	0
LOC717289	318.86	83.95	147.12	136.15	48.6	42.95
LOC717302	0	0	8.42	0	0	0
LOC717304	13.34	32.97	17.73	31.76	21.84	26.46
LOC717330	0	0	0	0	0	0
LOC717331	0	0	0	0	0	0
LOC717332	14	125	28	37.87	43	79.94
LOC717340	0	0	0	0	0	0
LOC717349	357.64	641.85	664.94	956.82	581.96	678.09
LOC717369	0	0	0	0	0	0
LOC717387	0	0	0	0	0	0
LOC717390	36.67	0	0.7	0	8.48	9.38
LOC717393	0	0	0	9	0	4
LOC717418	0	0	1	1	0	0
LOC717432	0	0	0	0	0	0
LOC717450	0	0	0	0	0	0
LOC717463	9.11	1.38	18.9	0	0	4.9
LOC717478	0	0	0	0	0	0
LOC717486	0	0	0	0	0	0
LOC717488	0	0	0	0	0	0
LOC717494	36.29	191.76	0	9.06	0	66.53
LOC717544	40.6	329.45	392.99	585.34	82.81	648.82
LOC717567	0	2	8	9	0	0
LOC717569	1.05	0	0	1.36	0	2.32
LOC717598	0	0	0	0	0	0
LOC717601	14.12	8.86	38.64	36.8	69.95	53.03
LOC717607	0.84	0	1.49	0	0	0
LOC717626	0	0	0	0	0	0
LOC717635	0	0	2.78	0	0	0
LOC717656	0	33	12	33	6	19
LOC717667	0	0	2	0	31	5
LOC717674	0	0	0	0	0.71	0
LOC717686	0	3.27	9.88	0	3.66	0
LOC717691	4	30	6.45	24	0	9
LOC717718	0	0	0	0	0	0
LOC717728	4.54	16	0	0	3.68	0
LOC717776	0	0	0	0	0	0
LOC717779	0	0	0	0	0.07	0
LOC717782	0	0	0	0	0	0
LOC717801	0	0	0	0	0	0
LOC717806	0	0	0	0	0	0
LOC717823	0	0	0	0	0	0
LOC717831	1	1	7	6	21	9
LOC717838	0	0	1	0	0	0
LOC717842	195.24	520.9	246.38	247.16	349.97	229.56
LOC717846	0	0	0	0	0	0
LOC717850	0	0	0	0	0	0
LOC717853	7.88	39.97	11.13	6	6	7.6
LOC717865	0	0	0	0	0	0
LOC717871	0	0	0	0	0	0
LOC717879	1094	1009	496	230	187	218.25
LOC717894	0	0	0	0	0	0
LOC717895	0	0	0	0	0	0
LOC717915	0	0	0	0	0	0
LOC717921	0	0	0	0	1.04	0
LOC717929	0	0	0	0	0	0
LOC717930	0	0	0	0	0	0
LOC717933	319.11	376.38	596.01	528.57	521.59	559.03
LOC717943	0	1	2	0	0	0
LOC717946	0	0	8	0	9.85	3
LOC717948	0	0	0	0	0	0
LOC717965	0	0	0	0	0	0
LOC717970	0	0	0	0	0	0
LOC717975	0	0	0	0	0	1
LOC717980	105.2	207.2	241.9	233.2	301.77	285.01
LOC717993	0	0	0	0	0	0
LOC717998	91	264	73	158	77	132
LOC718020	0	0	0	0	0	0
LOC718024	0	0	0	0	0	0
LOC718034	0	0	0	0	11	0
LOC718035	19.66	2.87	0	0.38	0	0.66
LOC718053	29.15	37.78	119.05	59.7	61.22	61.29
LOC718058	0	0	0	0	0	3
LOC718070	0	1.89	0	0	0	1.47
LOC718071	0	0	0	0	0	0
LOC718077	0	0	3.17	0	0	1.15
LOC718080	0	0	2	0	0	0
LOC718120	0	0	2	0	0	0
LOC718141	0	0	0	0	0	0
LOC718153	0	0	0	0	0	0
LOC718159	0	0	0	0	0	0
LOC718160	0	0.71	0	0	0	0
LOC718162	0	1.13	0	0	0	0
LOC718184	0	0	0	0	0	1
LOC718192	0	0	6.04	0	0.96	0
LOC718212	0.67	0	13.6	3.22	37.72	53.26
LOC718223	5.62	48.74	39.5	38.9	35.88	20.08
LOC718257	0	0	0	0	0	0
LOC718258	0	20.79	0	1	0	0
LOC718267	0	0	0	0	0	0
LOC718280	0	0	0	0	0	0
LOC718347	0	0	0	0	0	0
LOC718349	0	0	0	0	0	0
LOC718356	0	0	0	0	0	0
LOC718365	15	0	16.01	0	0	3
LOC718378	0	0	0	0	0	0
LOC718403	0	0	0	0	0	0
LOC718406	0	0	0	8.18	11.43	18.38
LOC718407	302.18	187.28	347.09	384.32	176.33	439.24
LOC718408	55.74	63.07	104.74	91.09	105.97	131.51
LOC718409	0	0	7	3	0	2
LOC718422	0	0	2	0	0	0
LOC718423	0	0	0	0	0	0
LOC718437	0	0	0	0	0	0
LOC718438	0	0	0	0	0	0
LOC718451	0	0	4	9.87	4.58	2
LOC718452	0	0	0	0	0	0
LOC718462	7.16	0	20.77	30.14	20.15	13.58
LOC718474	0	0	0	0	0	0
LOC718478	611.24	983.41	554.28	582.99	429.02	397.8
LOC718486	303	554.08	341.16	437.63	351	372.06
LOC718496	0	0	0	0	0.68	0
LOC718497	0	0	3.16	0	0	0
LOC718512	0	1	0	0	0	0
LOC718515	2.03	0	0	0	0	0
LOC718556	0	0	0	0	0	0
LOC718574	39.11	74.15	28.74	77.88	62.74	25.13
LOC718576	5.74	77.07	64.77	13.28	31.07	21.83
LOC718594	81.23	99.93	205.39	52.72	18.93	54.17
LOC718612	0	0	0	0	0	0
LOC718629	0	27	6	0	0	0
LOC718673	10.15	0	0	2.55	7.56	2.89
LOC718677	0	1	1.58	4.05	0	3
LOC718684	684.18	672.11	1090.05	1008.52	682.37	956.84
LOC718691	0	0	0	0	0	0
LOC718711	0	0	0	0	0	0
LOC718712	51	42.24	115	222	127	143
LOC718737	0	0	0	0	0	0
LOC718745	188.07	385.01	147.68	75.36	110.6	115.04
LOC718749	0	0	0	0	0	0
LOC718752	0	0	11.36	0	0	0
LOC718775	26.62	140.01	73.64	109.44	115	75.53
LOC718777	0	0	2.27	0	3.95	0
LOC718788	0	0	0	0	0	0
LOC718789	0	0	0	4	0	2
LOC718794	0	0	0	0	0	0
LOC718837	0	0	0	0	0	0
LOC718838	0	0	2	0	0	0
LOC718855	144.17	327.02	324.61	387.1	264.84	279.37
LOC718864	0	1	0	1	0	2
LOC718869	0	42.4	43.2	70.35	1.3	25.26
LOC718883	0	0	0	0	0	0
LOC718884	0	0	0	0	0	2.51
LOC718892	50	19	17	24	17	24
LOC718899	0	0	0	0	0	0
LOC718900	19.28	67.83	20.65	6.37	0	7.17
LOC718922	0	0	0	0	0	0
LOC718926	98	232	54	17	59	21
LOC718942	0	0	0	0	0	0
LOC718963	0	0	0	0	0	0
